k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,hyouji,orders2
24,15,1,2.0,\bar{\mu}15\sigma32,,0 0 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{15}\sigma_{32})=\bar{\mu}_{16}\sigma_{33},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{14}\sigma_{31})=\bar{\mu}_{15}\sigma_{32},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}15\sigma32,2.0
24,15,2,2.0,\bar{\sigma}'15,,0 0 0 0 0 0 0 0 0 0 0 0,E (\bar{\sigma}{'}_{15})=\bar{\sigma}{'}_{16},0 0 1 0 0 0 0 0 0 0 0 0,E (\bar{\sigma}{'}_{14})=\bar{\sigma}{'}_{15},0 0 0 0 0 0 0 0 0 0 0 0,90,0 0 1 0 0 0 0 0 0 0 0 0,\bar{\sigma}'15,2.0
24,15,3,2.0,\widetilde{\varepsilon}15,,0 0 0 0 0 0 0 0 0 0 0 0,E (\widetilde{\varepsilon}_{15})=\widetilde{\varepsilon}_{16},0 0 0 1 0 0 0 0 0 0 0 0,E (\widetilde{\varepsilon}_{14})=\widetilde{\varepsilon}_{15},0 0 0 0 0 0 0 0 0 0 0 0,93,0 0 0 1 0 0 0 0 0 0 0 0,\widetilde{\varepsilon}15,2.0
24,15,4,2.0,E \zeta^{*},,0 0 0 0 0 0 0 0 0 0 0 0,E (E \zeta^{*})=E^2\zeta^{*},0 0 0 0 1 0 0 0 0 0 0 0,E (\zeta^{*})=E \zeta^{*},0 0 0 0 0 0 0 0 0 0 0 0,95,0 0 0 0 1 0 0 0 0 0 0 0,E \zeta^{*},2.0
24,15,5,2.0,\mu^{*}{'},,0 0 0 0 0 0 0 0 0 0 0 0,E (\mu^{*}{'})=E \mu^{*}{'},0 0 0 0 0 1 0 0 0 0 0 0,"[MMO] (3.11), \  H(\mu^{*}{'})=\eta_{29}\mu_{30}",1 0 0 0 0 0 0 0 0 0 0 0,96,0 0 0 0 0 1 0 0 0 0 0 0,\mu^{*}{'},2.0
24,16,0,2.0,\delta_16,,,E (\delta_{16})=\delta_{17},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{15})=\delta_{16},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_16,2.0
24,16,1,2.0,\bar{\mu}16\sigma33,,,E (\bar{\mu}_{16}\sigma_{33})=\bar{\mu}_{17}\sigma_{34},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{15}\sigma_{32})=\bar{\mu}_{16}\sigma_{33},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}16\sigma33,2.0
24,16,2,2.0,\bar{\sigma}'16,,,E (\bar{\sigma}{'}_{16})=\bar{\sigma}{'}_{17},0 0 1 0 0 0 0 0 0 0 0 0,E (\bar{\sigma}{'}_{15})=\bar{\sigma}{'}_{16},0 0 0 0 0 0 0 0 0 0 0 0,90,0 0 1 0 0 0 0 0 0 0 0 0,\bar{\sigma}'16,2.0
24,16,3,2.0,\widetilde{\varepsilon}16,,,"[O] (2.7), \ \Delta(\nu_{33}^3)\equiv \widetilde{\varepsilon}_{16} \mod E^7 \pi_{33}^9",0 0 0 0 0 0 0 0 0 0 0 0,E (\widetilde{\varepsilon}_{15})=\widetilde{\varepsilon}_{16},0 0 0 0 0 0 0 0 0 0 0 0,93,0 0 0 1 0 0 0 0 0 0 0 0,\widetilde{\varepsilon}16,2.0
24,16,4,2.0,E^2\zeta^{*},,,"[MMO] (3.10), \  \Delta(\eta_{33}\epsilon_{34})=E^2\zeta^{*}",0 0 0 0 0 0 0 0 0 0 0 0,E (E \zeta^{*})=E^2\zeta^{*},0 0 0 0 0 0 0 0 0 0 0 0,95,0 0 0 0 1 0 0 0 0 0 0 0,E^2\zeta^{*},2.0
24,16,5,2.0,E \mu^{*}{'},,,"[MMO] (3.11), \  \Delta(\mu_{33})=E \mu^{*}{'}",0 0 0 0 0 0 0 0 0 0 0 0,E (\mu^{*}{'})=E \mu^{*}{'},0 0 0 0 0 0 0 0 0 0 0 0,96,0 0 0 0 0 1 0 0 0 0 0 0,E \mu^{*}{'},2.0
24,16,6,2.0,\mu^{*}16,,,E (\mu^{*}_{16})=\mu^{*}_{17},0 0 0 1 0 0 0 0 0 0 0 0,"[MMO] (3.11), \  H(\mu^{*}_{16})=\mu_{31}",0 1 0 0 0 0 0 0 0 0 0 0,97,0 0 0 0 0 0 1 0 0 0 0 0,\mu^{*}16,2.0
24,16,7,2.0,\eta^{*}16\epsilon32,,,E (\eta^{*}_{16}\epsilon_{32})=\eta^{*}_{17}\epsilon_{33},0 0 0 0 1 0 0 0 0 0 0 0,"Lem12.14, \ H(\eta^{*}_{16})=\eta_{31}",0 0 1 0 0 0 0 0 0 0 0 0,36 10,0 0 0 0 0 0 0 1 0 0 0 0,\eta^{*}16\epsilon32,2.0
24,16,8,2.0,\eta^{*}16\bar{\nu}32,,,E (\eta^{*}_{16}\bar{\nu}_{32})=\eta^{*}_{17}\bar{\nu}_{33},0 0 0 0 0 1 0 0 0 0 0 0,"Lem12.14, \ H(\eta^{*}_{16})=\eta_{31}",1 0 0 0 0 0 0 0 0 0 0 0,36 11,0 0 0 0 0 0 0 0 1 0 0 0,\eta^{*}16\bar{\nu}32,2.0
24,17,0,2.0,\delta_17,,,E (\delta_{17})=\delta_{18},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{16})=\delta_{17},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_17,2.0
24,17,1,2.0,\bar{\mu}17\sigma34,"[O3] Prop4.7(5), \ \Delta({\bar{\mu}_{17}}{\sigma_{34}})={E\sigma'}{\bar{\mu}_{15}}{\sigma_{32}}",0 0 0 0 0 0 0 1 0 0 0 0,E (\bar{\mu}_{17}\sigma_{34})=\bar{\mu}_{18}\sigma_{35},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{16}\sigma_{33})=\bar{\mu}_{17}\sigma_{34},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}17\sigma34,2.0
24,17,2,2.0,\bar{\sigma}'17,"[O3] Prop4.7(5), \ \Delta({\bar{\sigma}{'}_{17}})={E\sigma'}{\bar{\sigma}{'}_{15}}",0 0 0 0 0 0 1 0 0 0 0 0,E (\bar{\sigma}{'}_{17})=\bar{\sigma}{'}_{18},0 0 1 0 0 0 0 0 0 0 0 0,E (\bar{\sigma}{'}_{16})=\bar{\sigma}{'}_{17},0 0 0 0 0 0 0 0 0 0 0 0,90,0 0 1 0 0 0 0 0 0 0 0 0,\bar{\sigma}'17,2.0
24,17,3,2.0,\mu^{*}17,,,"[MMO] (5.31), \ 8{\Delta(\sigma_{37})}\equiv{\mu^{*}_{18}} \mod E^3\pi_{39}^{15}",0 0 0 8 0 0 0 0 0 0 0 0,E (\mu^{*}_{16})=\mu^{*}_{17},0 0 0 0 0 0 0 0 0 0 0 0,97,0 0 0 1 0 0 0 0 0 0 0 0,\mu^{*}17,2.0
24,17,4,2.0,\eta^{*}17\epsilon33,,,,,E (\eta^{*}_{16}\epsilon_{32})=\eta^{*}_{17}\epsilon_{33},0 0 0 0 0 0 0 0 0 0 0 0,36 10,0 0 0 0 1 0 0 0 0 0 0 0,\eta^{*}17\epsilon33,2.0
24,17,5,2.0,\eta^{*}17\bar{\nu}33,,,,,E (\eta^{*}_{16}\bar{\nu}_{32})=\eta^{*}_{17}\bar{\nu}_{33},0 0 0 0 0 0 0 0 0 0 0 0,36 11,0 0 0 0 0 1 0 0 0 0 0 0,\eta^{*}17\bar{\nu}33,2.0
24,18,0,2.0,\delta_18,,,E (\delta_{18})=\delta_{19},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{17})=\delta_{18},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_18,2.0
24,18,1,2.0,\bar{\mu}18\sigma35,,,E (\bar{\mu}_{18}\sigma_{35})=\bar{\mu}_{19}\sigma_{36},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{17}\sigma_{34})=\bar{\mu}_{18}\sigma_{35},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}18\sigma35,2.0
24,18,2,2.0,\bar{\sigma}'18,,,E (\bar{\sigma}{'}_{18})=\bar{\sigma}{'}_{19},0 0 1 0 0 0 0 0 0 0 0 0,E (\bar{\sigma}{'}_{17})=\bar{\sigma}{'}_{18},0 0 0 0 0 0 0 0 0 0 0 0,90,0 0 1 0 0 0 0 0 0 0 0 0,\bar{\sigma}'18,2.0
24,18,3,16.0,\Delta(\sigma37),,,,0 0 0 0 0 0 0 0 0 0 0 0,"Prop2.7, \  H(\Delta(\sigma_{37}))=\pm 2\sigma_{35}",2 0 0 0 0 0 0 0 0 0 0 0,98,0 0 0 1 0 0 0 0 0 0 0 0,\Delta(\sigma37),16.0
24,19,0,2.0,\delta_19,,,E (\delta_{19})=\delta_{20},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{18})=\delta_{19},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_19,2.0
24,19,1,2.0,\bar{\mu}19\sigma36,,,E (\bar{\mu}_{19}\sigma_{36})=\bar{\mu}_{20}\sigma_{37},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{18}\sigma_{35})=\bar{\mu}_{19}\sigma_{36},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}19\sigma36,2.0
24,19,2,2.0,\bar{\sigma}'19,,,"[MMO] (5.38), \ {\bar{\sigma}{'}_{20}}\equiv 0 \mod {\sigma_{20}}{\bar{\mu}_{27}},{\delta_{20}}",0 0 0 0 0 0 0 0 0 0 0 0,E (\bar{\sigma}{'}_{18})=\bar{\sigma}{'}_{19},0 0 0 0 0 0 0 0 0 0 0 0,90,0 0 1 0 0 0 0 0 0 0 0 0,\bar{\sigma}'19,2.0
24,20,0,2.0,\delta_20,,,E (\delta_{20})=\delta_{21},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{19})=\delta_{20},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_20,2.0
24,20,1,2.0,\bar{\mu}20\sigma37,,,E (\bar{\mu}_{20}\sigma_{37})=\bar{\mu}_{21}\sigma_{38},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{19}\sigma_{36})=\bar{\mu}_{20}\sigma_{37},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}20\sigma37,2.0
24,21,0,2.0,\delta_21,,,E (\delta_{21})=\delta_{22},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{20})=\delta_{21},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_21,2.0
24,21,1,2.0,\bar{\mu}21\sigma38,,,E (\bar{\mu}_{21}\sigma_{38})=\bar{\mu}_{22}\sigma_{39},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{20}\sigma_{37})=\bar{\mu}_{21}\sigma_{38},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}21\sigma38,2.0
24,22,0,2.0,\delta_22,,,E (\delta_{22})=\delta_{23},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{21})=\delta_{22},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_22,2.0
24,22,1,2.0,\bar{\mu}22\sigma39,,,E (\bar{\mu}_{22}\sigma_{39})=\bar{\mu}_{23}\sigma_{40},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{21}\sigma_{38})=\bar{\mu}_{22}\sigma_{39},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}22\sigma39,2.0
24,22,2,4.0,\Delta(\nu45),,,,0 0 0 0 0 0 0 0 0 0 0 0,"Prop2.7, \  H(\Delta(\nu_{45}))=\pm 2\nu_{43}",2 0 0 0 0 0 0 0 0 0 0 0,99,0 0 1 0 0 0 0 0 0 0 0 0,\Delta(\nu45),4.0
24,23,0,2.0,\delta_23,,,E (\delta_{23})=\delta_{24},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{22})=\delta_{23},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_23,2.0
24,23,1,2.0,\bar{\mu}23\sigma40,,,E (\bar{\mu}_{23}\sigma_{40})=\bar{\mu}_{24}\sigma_{41},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{22}\sigma_{39})=\bar{\mu}_{23}\sigma_{40},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}23\sigma40,2.0
24,23,2,2.0,\widetilde{\eta}',,,E (\widetilde{\eta}')=E \widetilde{\eta}',0 0 1 0 0 0 0 0 0 0 0 0,"[MMO] (5.24), \ H({\widetilde{\eta}{'}})={\eta_{45}^{2}}",1 0 0 0 0 0 0 0 0 0 0 0,100,0 0 1 0 0 0 0 0 0 0 0 0,\widetilde{\eta}',2.0
24,24,0,2.0,\delta_24,,,E (\delta_{24})=\delta_{25},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{23})=\delta_{24},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_24,2.0
24,24,1,2.0,\bar{\mu}24\sigma41,,,E (\bar{\mu}_{24}\sigma_{41})=\bar{\mu}_{25}\sigma_{42},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{23}\sigma_{40})=\bar{\mu}_{24}\sigma_{41},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}24\sigma41,2.0
24,24,2,2.0,E \widetilde{\eta}',,,"[MMO] (5.25), \ \Delta({\eta_{49}})={E\widetilde{\eta}{'}}",0 0 0 0 0 0 0 0 0 0 0 0,E (\widetilde{\eta}')=E \widetilde{\eta}',0 0 0 0 0 0 0 0 0 0 0 0,100,0 0 1 0 0 0 0 0 0 0 0 0,E \widetilde{\eta}',2.0
24,24,3,2.0,\widetilde{\eta},,,E (\widetilde{\eta})=E \widetilde{\eta},0 0 1 0 0 0 0 0 0 0 0 0,"[MMO] (5.22), \ H({\widetilde{\eta}})={\eta_{47}}",1 0 0 0 0 0 0 0 0 0 0 0,101,0 0 0 1 0 0 0 0 0 0 0 0,\widetilde{\eta},2.0
24,25,0,2.0,\delta_25,,,E (\delta_{25})=\delta_{26},1 0 0 0 0 0 0 0 0 0 0 0,E (\delta_{24})=\delta_{25},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_25,2.0
24,25,1,2.0,\bar{\mu}25\sigma42,,,E (\bar{\mu}_{25}\sigma_{42})=\bar{\mu}_{26}\sigma_{43},0 1 0 0 0 0 0 0 0 0 0 0,E (\bar{\mu}_{24}\sigma_{41})=\bar{\mu}_{25}\sigma_{42},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}25\sigma42,2.0
24,25,2,2.0,E \widetilde{\eta},,,"[MMO] (5.22), \ \Delta({\iota_{51}})={E\widetilde{\eta}}",0 0 0 0 0 0 0 0 0 0 0 0,E (\widetilde{\eta})=E \widetilde{\eta},0 0 0 0 0 0 0 0 0 0 0 0,101,0 0 1 0 0 0 0 0 0 0 0 0,E \widetilde{\eta},2.0
24,26,0,2.0,\delta_26,,,,,E (\delta_{25})=\delta_{26},0 0 0 0 0 0 0 0 0 0 0 0,88,1 0 0 0 0 0 0 0 0 0 0 0,\delta_26,2.0
24,26,1,2.0,\bar{\mu}26\sigma43,,,,,E (\bar{\mu}_{25}\sigma_{42})=\bar{\mu}_{26}\sigma_{43},0 0 0 0 0 0 0 0 0 0 0 0,38 9,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\mu}26\sigma43,2.0
24,,2,,,,,,,,,,,,
25,2,0,2.0,\eta2\epsilon'\kappa13,,,"[O1] Prop6.3(1), \ \Delta(\nu_5\sigma_8\kappa_{15})={\eta_{2}}{\varepsilon'}{\kappa_{13}}",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,2 14 23,1 0 0 0 0 0 0 0 0 0 0 0,\eta2\epsilon'\kappa13,2.0
25,2,1,2.0,\eta2\delta_3,,,"[O] Prop4.1(2), \  E (\eta_2\delta_3)\equiv 2\phi' \mod \eta_3\bar{\mu}_4\sigma_{21}",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,2 88,0 1 0 0 0 0 0 0 0 0 0 0,\eta2\delta_3,2.0
25,2,2,2.0,\eta2\bar{\mu}3\sigma20,,,E (\eta_2\bar{\mu}_3\sigma_{20})=\eta_3\bar{\mu}4\sigma_{21},0 0 0 1 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 1 0 0 0 0 0 0 0 0 0,\eta2\bar{\mu}3\sigma20,2.0
25,3,0,4.0,\phi',,,E (\phi')=E \phi',0 0 0 0 1 0 0 0 0 0 0 0,"[O1] p68, \ H({\phi'})\equiv{\phi_{5}} \mod 4{\nu_{5}}{\bar{\kappa}_{8}} , \alpha'_{2}(={\bar{\rho}{'''}})",0 0 1 0 0 0 0 0 0 0 0 0,102,1 0 0 0 0 0 0 0 0 0 0 0,\phi',4.0
25,3,1,2.0,\nu'\epsilon6\kappa14,,,E (\nu'\epsilon_6\kappa_{14})=E \nu'\epsilon_7\kappa_{15},0 0 0 0 0 1 0 0 0 0 0 0,"[O] Prop6.1(1), \ H({\nu'}{\varepsilon_{6}}{\kappa_{14}})=4{\nu_{5}}{\bar{\kappa}_{8}}",4 0 0 0 0 0 0 0 0 0 0 0,3 10 23,0 1 0 0 0 0 0 0 0 0 0 0,\nu'\epsilon6\kappa14,2.0
25,3,2,2.0,"\mu3,3",,,"E (\mu_{3,3})=\mu_{3,4}",0 0 0 0 0 0 1 0 0 0 0 0,"[O] Prop4.1(1), \  H(\mu_{3,3})=\alpha_{2}{'}=\bar{\rho}{'''}",0 1 0 0 0 0 0 0 0 0 0 0,103,0 0 1 0 0 0 0 0 0 0 0 0,"\mu3,3",2.0
25,3,3,2.0,\eta3\bar{\mu}4\sigma21,,,E (\eta_3\bar{\mu}_4\sigma_{21})=\eta_4\bar{\mu}_5\sigma_{22},0 0 0 0 0 0 0 1 0 0 0 0,E (\eta2\bar{\mu}_{3}\sigma_{20})=\eta_{3}\bar{\mu}4\sigma_{21},0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 1 0 0 0 0 0 0 0 0,\eta3\bar{\mu}4\sigma21,2.0
25,4,0,8.0,\nu4\sigma'\rho14,,,"[O1] Prop6.3(2), \ \Delta({\sigma_{9}}{\rho_{16}})\equiv x{\nu_{4}}{\sigma'}{\rho_{14}} \mod E\pi_{28}^3 \ (x:odd)",0 0 0 0 0 0 0 0 0 0 0 0,H(\nu_4\sigma'\rho_{14})=\sigma'\rho_{14},1 0 0 0 0 0 0 0 0 0 0 0,4 8 30,1 0 0 0 0 0 0 0 0 0 0 0,\nu4\sigma'\rho14,8.0
25,4,1,2.0,\nu4\bar{\nu}7\kappa15,,,"[O1] (7.6), \ {\nu_{5}}{\bar{\nu}_{8}}{\kappa_{16}}={\nu_{5}}{\varepsilon_{8}}{\kappa_{16}}",0 1 0 0 0 0 0 0 0 0 0 0,H(\nu_{4}\bar{\nu}_{7}\kappa_{15})=\bar{\nu}_{7}\kappa_{15},0 1 0 0 0 0 0 0 0 0 0 0,4 11 23,0 1 0 0 0 0 0 0 0 0 0 0,\nu4\bar{\nu}7\kappa15,2.0
25,4,2,2.0,\nu4\epsilon7\kappa15,,,E (\nu_4\epsilon_7\kappa_{15})=\nu_5\epsilon_8\kappa_{16},0 1 0 0 0 0 0 0 0 0 0 0,H(\nu_{4}\epsilon_{7}\kappa_{15})=\epsilon_{7}\kappa_{15},0 0 1 0 0 0 0 0 0 0 0 0,4 10 23,0 0 1 0 0 0 0 0 0 0 0 0,\nu4\epsilon7\kappa15,2.0
25,4,3,2.0,\nu4^2\bar{\sigma}10,,,E (\nu_{4}^2\bar{\sigma}_{10})=\nu_{5}^2\bar{\sigma}_{11},0 0 1 0 0 0 0 0 0 0 0 0,H(\nu_{4}^2\bar{\sigma}_{10})=\nu_{7}\bar{\sigma}_{10},0 0 0 1 0 0 0 0 0 0 0 0,4 4 51,0 0 0 1 0 0 0 0 0 0 0 0,\nu4^2\bar{\sigma}10,2.0
25,4,4,4.0,E \phi',,,"[O1] (7.6), \ 2{\phi''}\equiv\pm{E^2\phi'} \mod {\nu_{5}}{\varepsilon_{8}}{\kappa_{16}} , {\nu_{5}^{2}}{\bar{\sigma}_{11}} , {\mu_{3,5} } , {\eta_{5}}{\bar{\mu}_{6}}{\sigma_{23}}",2 0 0 0 0 0 0 0 0 0 0 0,E (\phi')=E \phi',0 0 0 0 0 0 0 0 0 0 0 0,102,0 0 0 0 1 0 0 0 0 0 0 0,E \phi',4.0
25,4,5,2.0,E \nu'\epsilon7\kappa15,,,"[O1] Prop6.3(2), \ \Delta(\varepsilon_9 \kappa_{17})={E\nu'}{\varepsilon_{7}}{\kappa_{15}}",0 0 0 0 0 0 0 0 0 0 0 0,E (\nu'\epsilon_{6}\kappa_{14})=E \nu'\epsilon_{7}\kappa_{15},0 0 0 0 0 0 0 0 0 0 0 0,3 10 23,0 0 0 0 0 1 0 0 0 0 0 0,E \nu'\epsilon7\kappa15,2.0
25,4,6,2.0,"\mu3,4",,,"E (\mu_{3,4})=\mu_{3,5}",0 0 0 1 0 0 0 0 0 0 0 0,"E (\mu_{3,3})=\mu_{3,4}",0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 0 0 0 1 0 0 0 0 0,"\mu3,4",2.0
25,4,7,2.0,\eta4\bar{\mu}5\sigma22,,,E (\eta_4\bar{\mu}_5\sigma_{22})=\eta_5\bar{\mu}_6\sigma_{23},0 0 0 0 1 0 0 0 0 0 0 0,E (\eta_{3}\bar{\mu}_{4}\sigma_{21})=\eta_{4}\bar{\mu}_{5}\sigma_{22},0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 0 0 0 1 0 0 0 0,\eta4\bar{\mu}5\sigma22,2.0
25,5,0,8.0,\phi'',"[O1] (8.2), \ \Delta({\phi''})=\pm{\eta_{2}}{\phi'} + other",1 0 0 0 0 0 0 0 0 0 0 0,E (\phi'')=E \phi'',0 0 0 1 0 0 0 0 0 0 0 0,"[O] Prop4.1(3), \  H(\phi'')=\sigma_{9}^3",0 0 1 0 0 0 0 0 0 0 0 0,104,1 0 0 0 0 0 0 0 0 0 0 0,\phi'',8.0
25,5,1,2.0,\nu5\epsilon8\kappa16,"[O] Prop6.4(1), \ \Delta({\nu_{5}}{\varepsilon_{8}}{\kappa_{16}})={\eta_{2}}{\nu'}{\varepsilon_{6}}{\kappa_{14}}",0 1 0 0 0 0 0 0 0 0 0 0,"[O1] Prop6.3(3), \ \Delta(\eta_{11}\bar{\kappa}_{12})={\nu_{5}}{\varepsilon_{8}}{\kappa_{16}}",0 0 0 0 0 0 0 0 0 0 0 0,E (\nu_{4}\epsilon_{7}\kappa_{1_{5}})=\nu_{5}\epsilon_{8}\kappa_{16},0 0 0 0 0 0 0 0 0 0 0 0,4 10 23,0 1 0 0 0 0 0 0 0 0 0 0,\nu5\epsilon8\kappa16,2.0
25,5,2,2.0,\nu5^2\bar{\sigma}11,"[O] Prop6.4(1), \ \Delta({\nu_{5}^{2}}{\bar{\sigma}_{11}})=0",0 0 0 0 0 0 0 0 0 0 0 0,E (\nu_{5}^2\bar{\sigma}_{11})=\nu_{6}^2\bar{\sigma}_{12},0 0 0 0 1 0 0 0 0 0 0 0,E (\nu_{4}^2\bar{\sigma}_{10})=\nu_{5}^2\bar{\sigma}_{11},0 0 0 0 0 0 0 0 0 0 0 0,4 4 51,0 0 1 0 0 0 0 0 0 0 0 0,\nu5^2\bar{\sigma}11,2.0
25,5,3,2.0,"\mu3,5","[O] Prop6.4(1), \ \Delta({\mu_{3,5} })=0",0 0 0 0 0 0 0 0 0 0 0 0,"E (\mu_{3,5})=\mu_{3,6}",0 0 0 0 0 1 0 0 0 0 0 0,"E (\mu_{3,4})=\mu_{3,5}",0 0 0 0 0 0 0 0 0 0 0 0,103,0 0 0 1 0 0 0 0 0 0 0 0,"\mu3,5",2.0
25,5,4,2.0,\eta5\bar{\mu}6\sigma23,"[O] Prop6.4(1), \ \Delta({\eta_{5}}{\bar{\mu}_{6}}{\sigma_{23}})=0",0 0 0 0 0 0 0 0 0 0 0 0,E (\eta_5\bar{\mu}_6\sigma_{23})=\eta_6\bar{\mu}_7\sigma_{24},0 0 0 0 0 0 1 0 0 0 0 0,E (\eta_{4}\bar{\mu}_{5}\sigma_{22})=\eta_{5}\bar{\mu}_{6}\sigma_{23},0 0 0 0 0 0 0 0 0 0 0 0,2 38 9,0 0 0 0 1 0 0 0 0 0 0 0,\eta5\bar{\mu}6\sigma23,2.0
25,6,0,4.0,\Delta(\bar{\kappa}13),,,,0 0 0 0 0 0 0 0 0 0 0 0,"[O] Prop6.1(2), \ H({\Delta(\bar{\kappa}_{13})})=\pm2{\bar{\kappa}_{11}}",2 0 0 0 0 0 0 0 0 0 0 0,105,1 0 0 0 0 0 0 0 0 0 0 0,\Delta(\bar{\kappa}13),4.0
25,6,1,2.0,\Delta(E A_{1}\epsilon25),,,,0 0 0 0 0 0 0 0 0 0 0 0,"[O] Prop6.1(2), \ H({\Delta(E A_{1}\varepsilon_{25})})={C_1}{\varepsilon_{23}}={\theta'}{\varepsilon_{23}}",0 1 0 0 0 0 0 0 0 0 0 0,107,0 1 0 0 0 0 0 0 0 0 0 0,\Delta(E A_{1}\epsilon25),2.0
25,6,2,2.0,\Delta(E A_{1}^{(1)}),,,,0 0 0 0 0 0 0 0 0 0 0 0,by \ exactness,0 0 1 0 0 0 0 0 0 0 0 0,109,0 0 1 0 0 0 0 0 0 0 0 0,\Delta(E A_{1}^{(1)}),2.0
25,6,3,8.0,E \phi'',,,E (E \phi'')=E^2\phi'',0 1 0 0 0 0 0 0 0 0 0 0,E (\phi'')=E \phi'',0 0 0 0 0 0 0 0 0 0 0 0,104,0 0 0 1 0 0 0 0 0 0 0 0,E \phi'',8.0
25,6,4,2.0,\nu6^2\bar{\sigma}12,,,"[O1] p70, \ 2{\phi'''}\equiv{\nu_{7}^{2}}{\bar{\sigma}_{13}}\mod2E^2\phi''",2 0 0 0 0 0 0 0 0 0 0 0,E (\nu_{5}^2\bar{\sigma}_{11})=\nu_{6}^2\bar{\sigma}_{12},0 0 0 0 0 0 0 0 0 0 0 0,4 4 51,0 0 0 0 1 0 0 0 0 0 0 0,\nu6^2\bar{\sigma}12,2.0
